branch,customer_name,order_id,order_sequence,line_index_in_order,item_name_normalized,line_qty,line_amount,customer_total_qty,customer_total_amount,is_sellable_item,report_generated_date,from_date,to_date,page_marker,source_file
Conut Jnah,Person_0159,ORD-000055,55,3,DELIVERY CHARGE,1.0,238378.38,17.0,3456486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0159,ORD-000055,55,4,ICE CREAM ON THE SIDE,3.0,0.0,17.0,3456486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0159,ORD-000055,55,5,NO CINNAMON,1.0,0.0,17.0,3456486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0159,ORD-000055,55,6,NUTELLA SPREAD CHIMNEY,3.0,0.0,17.0,3456486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0159,ORD-000055,55,7,PRESSED,3.0,0.0,17.0,3456486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0160,ORD-000056,56,1,BOSTON CHEESECAKE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0160,ORD-000056,56,2,DELIVERY CHARGE,1.0,238378.38,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0160,ORD-000056,56,3,PISTACHIO MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0160,ORD-000056,56,4,THE ONE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0160,ORD-000056,56,5,THE SHARING BOX,1.0,1668648.66,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0160,ORD-000056,56,6,TRIPLE CHOCOLATE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,1,BROWNIES . (R),1.0,0.0,17.0,4171621.61,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,2,CHIMNEY THE ORIGINAL,3.0,3575675.67,17.0,4171621.61,True,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,3,DELIVERY CHARGE,2.0,476756.76,17.0,4171621.61,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,4,ICE CREAM ON THE SIDE,3.0,0.0,17.0,4171621.61,False,30-Jan-26,01-Jan-2026,30-Jan-2026,23/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,5,"NUTELLA SAUCE,(R)",3.0,0.0,17.0,4171621.61,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,6,NUTELLA SPREAD CHIMNEY,3.0,0.0,17.0,4171621.61,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0161,ORD-000057,57,7,"RASPBERRIES ,(P)",2.0,81081.08,17.0,4171621.61,True,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0162,ORD-000058,58,1,CLASSIC CHIMNEY,5.0,2979729.75,16.0,3218108.14,True,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0162,ORD-000058,58,2,DELIVERY CHARGE,1.0,238378.38,16.0,3218108.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0162,ORD-000058,58,3,NO SPREAD,1.0,0.0,16.0,3218108.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0162,ORD-000058,58,4,NUTELLA SPREAD CHIMNEY,4.0,0.0,16.0,3218108.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0162,ORD-000058,58,5,PRESSED,3.0,0.0,16.0,3218108.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0162,ORD-000058,58,6,REGULAR,2.0,0.0,16.0,3218108.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,1,BROWNIES . (R),1.0,0.0,10.0,2205000.0,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,2,CHIMNEY THE ORIGINAL,1.0,1191891.89,10.0,2205000.0,True,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,3,CLASSIC CHIMNEY,1.0,595945.95,10.0,2205000.0,True,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,4,DELIVERY CHARGE,1.0,238378.38,10.0,2205000.0,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,5,ICE CREAM ON THE SIDE,1.0,0.0,10.0,2205000.0,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,6,"NUTELLA SAUCE,(R)",1.0,0.0,10.0,2205000.0,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,7,NUTELLA SPREAD CHIMNEY,2.0,0.0,10.0,2205000.0,False,30-Jan-26,01-Jan-2026,30-Jan-2026,24/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,8,PRESSED,1.0,0.0,10.0,2205000.0,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0163,ORD-000059,59,9,STRAWBERRY,1.0,178783.78,10.0,2205000.0,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0164,ORD-000060,60,1,CHIMNEY THE ONE,1.0,1251486.48,5.0,1489864.86,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0164,ORD-000060,60,2,DELIVERY CHARGE,1.0,238378.38,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0164,ORD-000060,60,3,"LOTUS SAUCE,(R)",1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0164,ORD-000060,60,4,NO SPREAD,1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0164,ORD-000060,60,5,"STRAWBERRY,(R)",1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0165,ORD-000061,61,1,"CARAMEL SAUCE, (R)",3.0,0.0,9.0,2741351.34,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0165,ORD-000061,61,2,CHIMNEY THE ONE,2.0,2502972.96,9.0,2741351.34,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0165,ORD-000061,61,3,DELIVERY CHARGE,1.0,238378.38,9.0,2741351.34,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0165,ORD-000061,61,4,NUTELLA SPREAD CHIMNEY,2.0,0.0,9.0,2741351.34,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0165,ORD-000061,61,5,"STRAWBERRY,(R)",1.0,0.0,9.0,2741351.34,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0166,ORD-000062,62,1,BOSTON CHEESECAKE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0166,ORD-000062,62,2,DELIVERY CHARGE,1.0,238378.38,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0166,ORD-000062,62,3,PISTACHIO MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0166,ORD-000062,62,4,THE ONE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0166,ORD-000062,62,5,THE SHARING BOX,1.0,1668648.66,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0166,ORD-000062,62,6,TRIPLE CHOCOLATE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,1,CHIMNEY PISTACHIO,1.0,1430270.27,12.0,3158513.5,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,2,CLASSIC CHIMNEY,1.0,595945.95,12.0,3158513.5,True,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,3,DELIVERY CHARGE,2.0,476756.76,12.0,3158513.5,False,30-Jan-26,01-Jan-2026,30-Jan-2026,25/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,4,NO SPREAD,1.0,0.0,12.0,3158513.5,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,5,NUTELLA SPREAD CHIMNEY,1.0,0.0,12.0,3158513.5,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,6,PISTACHIO SAUCE,2.0,476756.76,12.0,3158513.5,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,7,PRESSED,1.0,0.0,12.0,3158513.5,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,8,STRAWBERRY,1.0,178783.78,12.0,3158513.5,True,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0167,ORD-000063,63,9,"STRAWBERRY,(R)",2.0,0.0,12.0,3158513.5,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,1,BROWNIES . (R),1.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,2,CHIMNEY THE ORIGINAL,2.0,2383783.78,11.0,2622162.16,True,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,3,DELIVERY CHARGE,1.0,238378.38,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,4,ICE CREAM ON THE SIDE,2.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,5,LOTUS SPREAD CHIMNEY,1.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,6,"NUTELLA SAUCE,(R)",1.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,7,NUTELLA SPREAD CHIMNEY,1.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,8,"STRAWBERRY,(R)",1.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0168,ORD-000064,64,9,WHITE CHOCOLATE SAUCE .(R),1.0,0.0,11.0,2622162.16,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,1,ADD ICE CREAM,4.0,1907027.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,2,"BLUEBERRIES , (P)",2.0,81081.08,25.0,7389729.69,True,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,3,BROWNIES . (R),2.0,0.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,4,CHIMNEY THE ONE,2.0,2502972.96,25.0,7389729.69,True,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,5,CHIMNEY TRIPLE CHOCOLATE,2.0,2622162.16,25.0,7389729.69,True,30-Jan-26,01-Jan-2026,30-Jan-2026,26/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,6,DELIVERY CHARGE,1.0,238378.38,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,7,ICE CREAM ON THE SIDE,4.0,0.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,8,"NUTELLA SAUCE,(R)",2.0,0.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,9,NUTELLA SPREAD CHIMNEY,2.0,0.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,10,"STRAWBERRY,(R)",2.0,0.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0169,ORD-000065,65,11,WHITE CHOCOLATE SPREAD CHIMNEY,2.0,0.0,25.0,7389729.69,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0170,ORD-000066,66,1,DELIVERY CHARGE,1.0,238378.38,5.0,745594.6,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0170,ORD-000066,66,2,MINI BERRY MIX,1.0,507216.22,5.0,745594.6,True,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0170,ORD-000066,66,3,"NUTELLA SAUCE ,(R)",1.0,0.0,5.0,745594.6,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0170,ORD-000066,66,4,NUTELLA SPREAD MINI,1.0,0.0,5.0,745594.6,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0170,ORD-000066,66,5,WHIPPED CREAM,1.0,0.0,5.0,745594.6,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,1,ADD ICE CREAM,2.0,953513.5,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,2,BROWNIES . (R),1.0,0.0,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,3,CHIMNEY THE ONE,1.0,1251486.48,14.0,3933243.22,True,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,4,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,14.0,3933243.22,True,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,5,DELIVERY CHARGE,1.0,238378.38,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,6,ICE CREAM ON THE SIDE,2.0,0.0,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,7,"NUTELLA SAUCE,(R)",2.0,0.0,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,8,NUTELLA SPREAD CHIMNEY,1.0,0.0,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,9,STRAWBERRY,1.0,178783.78,14.0,3933243.22,True,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,10,"STRAWBERRY,(R)",1.0,0.0,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,27/63,REP_S_00502.csv
Conut Jnah,Person_0171,ORD-000067,67,11,WHITE CHOCOLATE SPREAD CHIMNEY,1.0,0.0,14.0,3933243.22,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,1,CHIMNEY BERRY MIX,1.0,1251486.48,8.0,2085810.81,True,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,2,CLASSIC CHIMNEY,1.0,595945.95,8.0,2085810.81,True,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,3,DELIVERY CHARGE,1.0,238378.38,8.0,2085810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,4,"NUTELLA SAUCE,(R)",1.0,0.0,8.0,2085810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,5,NUTELLA SPREAD CHIMNEY,2.0,0.0,8.0,2085810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,6,REGULAR,1.0,0.0,8.0,2085810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0172,ORD-000068,68,7,WHIPPED CREAM,1.0,0.0,8.0,2085810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,1,BROWNIES . (R),1.0,0.0,11.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,2,CHIMNEY THE ONE,1.0,1251486.48,11.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,3,CLASSIC CHIMNEY,2.0,1191891.9,11.0,2681756.77,True,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,4,DELIVERY CHARGE,1.0,238378.38,11.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,5,NO SPREAD,1.0,0.0,11.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,6,NUTELLA SPREAD CHIMNEY,2.0,0.0,11.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,7,PRESSED,2.0,0.0,11.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0173,ORD-000069,69,8,WHITE CHOCOLATE SAUCE .(R),1.0,0.0,11.0,2681756.77,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,1,BROWNIES . (R),2.0,0.0,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,2,CHIMNEY BERRY MIX,1.0,1251486.48,15.0,3873648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,3,CHIMNEY THE ORIGINAL,2.0,2383783.78,15.0,3873648.64,True,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,4,DELIVERY CHARGE,1.0,238378.38,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,5,ICE CREAM ON THE SIDE,2.0,0.0,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,6,"NUTELLA SAUCE,(R)",1.0,0.0,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,28/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,7,NUTELLA SPREAD CHIMNEY,3.0,0.0,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,8,WHIPPED CREAM,1.0,0.0,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0174,ORD-000070,70,9,WHITE CHOCOLATE SAUCE .(R),2.0,0.0,15.0,3873648.64,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0175,ORD-000071,71,1,BROWNIES . (R),1.0,0.0,5.0,1549459.45,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0175,ORD-000071,71,2,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,5.0,1549459.45,True,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0175,ORD-000071,71,3,DELIVERY CHARGE,1.0,238378.38,5.0,1549459.45,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0175,ORD-000071,71,4,"NUTELLA SAUCE,(R)",1.0,0.0,5.0,1549459.45,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0175,ORD-000071,71,5,WHITE CHOCOLATE SPREAD CHIMNEY,1.0,0.0,5.0,1549459.45,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0176,ORD-000072,72,1,"CARAMEL SAUCE , (R)",1.0,0.0,5.0,1132297.3,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0176,ORD-000072,72,2,CONUT THE ONE,1.0,893918.92,5.0,1132297.3,True,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0176,ORD-000072,72,3,DELIVERY CHARGE,1.0,238378.38,5.0,1132297.3,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0176,ORD-000072,72,4,NUTELLA SPREAD CONUT,1.0,0.0,5.0,1132297.3,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0176,ORD-000072,72,5,"STRAWBERRY , (R)",1.0,0.0,5.0,1132297.3,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,1,"BROWNIES , (R)",1.0,0.0,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,2,CINNAMON SUGAR RINGS,1.0,417162.16,11.0,2504297.29,True,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,3,CONUT BOSTON CHEESECAKE,1.0,924378.38,11.0,2504297.29,True,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,4,CONUT TRIPLE CHOCOLATE,1.0,924378.38,11.0,2504297.29,True,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,5,"CRUSHED LOTUS , (R)",1.0,0.0,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,6,DELIVERY CHARGE,1.0,238378.38,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,7,NO SPREAD,1.0,0.0,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,8,NUTELLA SAUCE . (R),1.0,0.0,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,9,"STRAWBERRY , (R)",1.0,0.0,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
Conut Jnah,Person_0177,ORD-000073,73,10,WHITE CHOCOLATE DIP.(R),1.0,0.0,11.0,2504297.29,False,30-Jan-26,01-Jan-2026,30-Jan-2026,29/63,REP_S_00502.csv
