branch,customer_name,line_qty,item_description,line_amount,customer_total_qty,customer_total_amount,order_id,order_sequence,line_index_in_order,report_generated_date,from_date,to_date,page_marker,source_file
Conut Jnah,Person_0147,1.0,"CARAMEL SAUCE, (R)",0.0,14.0,5442972.95,ORD-000043,43,2,30-Jan-26,01-Jan-2026,30-Jan-2026,17/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,CHIMNEY THE ONE,1251486.48,14.0,5442972.95,ORD-000043,43,3,30-Jan-26,01-Jan-2026,30-Jan-2026,17/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,CHIMNEY THE ONE,1251486.48,14.0,5442972.95,ORD-000043,43,4,30-Jan-26,01-Jan-2026,30-Jan-2026,17/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,HOT,0.0,14.0,5442972.95,ORD-000043,43,5,30-Jan-26,01-Jan-2026,30-Jan-2026,17/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,NUTELLA SPREAD CHIMNEY.,0.0,14.0,5442972.95,ORD-000043,43,6,30-Jan-26,01-Jan-2026,30-Jan-2026,17/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,NUTELLA SPREAD CHIMNEY.,0.0,14.0,5442972.95,ORD-000043,43,7,30-Jan-26,01-Jan-2026,30-Jan-2026,17/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,REGULAR.,0.0,14.0,5442972.95,ORD-000043,43,8,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,SINGLE ESPRESSO,238378.38,14.0,5442972.95,ORD-000043,43,9,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,"STRAWBERRY,(R)",0.0,14.0,5442972.95,ORD-000043,43,10,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,"STRAWBERRY,(R)",0.0,14.0,5442972.95,ORD-000043,43,11,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,TIRAMISU CHIMNEY,1311081.08,14.0,5442972.95,ORD-000043,43,12,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,TIRAMISU CHIMNEY,1311081.08,14.0,5442972.95,ORD-000043,43,13,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0147,1.0,WATER,79459.45,14.0,5442972.95,ORD-000043,43,14,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ADD ICE CREAM,476756.75,43.0,6799081.06,ORD-000044,44,1,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,"BROWNIES , (R)",0.0,43.0,6799081.06,ORD-000044,44,2,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,CAFE MOCHA,507216.22,43.0,6799081.06,ORD-000044,44,3,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,CAFFE LATTE,417162.16,43.0,6799081.06,ORD-000044,44,4,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,CHIMNEY THE ONE,1251486.48,43.0,6799081.06,ORD-000044,44,5,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,CONUT TRIPLE CHOCOLATE,924378.38,43.0,6799081.06,ORD-000044,44,6,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,CONUT TRIPLE CHOCOLATE,924378.38,43.0,6799081.06,ORD-000044,44,7,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,DOUBLE ESPRESSO,328432.43,43.0,6799081.06,ORD-000044,44,8,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,DOUBLE ESPRESSO,328432.43,43.0,6799081.06,ORD-000044,44,9,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,DOUBLE ESPRESSO,328432.43,43.0,6799081.06,ORD-000044,44,10,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,DOUBLE ESPRESSO,328432.43,43.0,6799081.06,ORD-000044,44,11,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,FULL FAT MILK,0.0,43.0,6799081.06,ORD-000044,44,12,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,HOT,0.0,43.0,6799081.06,ORD-000044,44,13,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,HOT,0.0,43.0,6799081.06,ORD-000044,44,14,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,HOT,0.0,43.0,6799081.06,ORD-000044,44,15,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,HOT,0.0,43.0,6799081.06,ORD-000044,44,16,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ICE CREAM ON THE SIDE,0.0,43.0,6799081.06,ORD-000044,44,17,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ICED,0.0,43.0,6799081.06,ORD-000044,44,18,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ICED,0.0,43.0,6799081.06,ORD-000044,44,19,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ICED,0.0,43.0,6799081.06,ORD-000044,44,20,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ICED,0.0,43.0,6799081.06,ORD-000044,44,21,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,ICED SHAKEN ESPRESSO,507216.22,43.0,6799081.06,ORD-000044,44,22,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,LACTOSE FREE MILK.,0.0,43.0,6799081.06,ORD-000044,44,23,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,LACTOSE FREE MILK.,0.0,43.0,6799081.06,ORD-000044,44,24,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,LOTUS SPREAD CONUT.,0.0,43.0,6799081.06,ORD-000044,44,25,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,NO SPREAD,0.0,43.0,6799081.06,ORD-000044,44,26,30-Jan-26,01-Jan-2026,30-Jan-2026,18/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,NUTELLA SAUCE . (R),0.0,43.0,6799081.06,ORD-000044,44,27,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,28,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,29,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,30,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,31,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,32,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,33,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,34,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,35,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,REGULAR.,0.0,43.0,6799081.06,ORD-000044,44,36,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,SINGLE ESPRESSO,238378.38,43.0,6799081.06,ORD-000044,44,37,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,SINGLE ESPRESSO,238378.38,43.0,6799081.06,ORD-000044,44,38,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,"STRAWBERRY , (R)",0.0,43.0,6799081.06,ORD-000044,44,39,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,"STRAWBERRY,(R)",0.0,43.0,6799081.06,ORD-000044,44,40,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,"STRAWBERRY,(R)",0.0,43.0,6799081.06,ORD-000044,44,41,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,"WHITE CHOCOLATE SAUCE , (R)",0.0,43.0,6799081.06,ORD-000044,44,42,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0148,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.0,43.0,6799081.06,ORD-000044,44,43,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,CLASSIC CHIMNEY,595945.95,11.0,2205000.0,ORD-000045,45,1,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,CLASSIC CHIMNEY,595945.95,11.0,2205000.0,ORD-000045,45,2,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,DELIVERY CHARGE,238378.38,11.0,2205000.0,ORD-000045,45,3,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,NUTELLA SPREAD CHIMNEY.,0.0,11.0,2205000.0,ORD-000045,45,4,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,PISTACHIO SPREAD CHIMNEY.,59594.59,11.0,2205000.0,ORD-000045,45,5,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,PRESSED,0.0,11.0,2205000.0,ORD-000045,45,6,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,PRESSED,0.0,11.0,2205000.0,ORD-000045,45,7,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,STRAWBERRY.,178783.78,11.0,2205000.0,ORD-000045,45,8,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,STRAWBERRY.,178783.78,11.0,2205000.0,ORD-000045,45,9,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,STRAWBERRY.,178783.78,11.0,2205000.0,ORD-000045,45,10,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0149,1.0,STRAWBERRY.,178783.78,11.0,2205000.0,ORD-000045,45,11,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,ADD ICE CREAM,476756.75,11.0,2533432.43,ORD-000046,46,1,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,"BROWNIES , (R)",0.0,11.0,2533432.43,ORD-000046,46,2,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,"CARAMEL SAUCE , (R)",0.0,11.0,2533432.43,ORD-000046,46,3,30-Jan-26,01-Jan-2026,30-Jan-2026,19/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,CONUT THE ONE,893918.92,11.0,2533432.43,ORD-000046,46,4,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,CONUT TRIPLE CHOCOLATE,924378.38,11.0,2533432.43,ORD-000046,46,5,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,DELIVERY CHARGE,238378.38,11.0,2533432.43,ORD-000046,46,6,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,ICE CREAM ON THE SIDE,0.0,11.0,2533432.43,ORD-000046,46,7,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,NUTELLA SAUCE . (R),0.0,11.0,2533432.43,ORD-000046,46,8,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,NUTELLA SPREAD CONUT.,0.0,11.0,2533432.43,ORD-000046,46,9,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,"STRAWBERRY , (R)",0.0,11.0,2533432.43,ORD-000046,46,10,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0150,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.0,11.0,2533432.43,ORD-000046,46,11,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,"CARAMEL SAUCE , (R)",0.0,8.0,1728243.25,ORD-000047,47,1,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,CLASSIC CHIMNEY,595945.95,8.0,1728243.25,ORD-000047,47,2,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,CONUT THE ONE,893918.92,8.0,1728243.25,ORD-000047,47,3,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,DELIVERY CHARGE,238378.38,8.0,1728243.25,ORD-000047,47,4,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,NUTELLA SPREAD CHIMNEY.,0.0,8.0,1728243.25,ORD-000047,47,5,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,NUTELLA SPREAD CONUT.,0.0,8.0,1728243.25,ORD-000047,47,6,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,PRESSED,0.0,8.0,1728243.25,ORD-000047,47,7,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0151,1.0,"STRAWBERRY , (R)",0.0,8.0,1728243.25,ORD-000047,47,8,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"BLUEBERRIES , (P)",40540.54,21.0,4710621.62,ORD-000048,48,1,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"BLUEBERRIES, (P)",20720.72,21.0,4710621.62,ORD-000048,48,2,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"BROWNIES , (R)",0.0,21.0,4710621.62,ORD-000048,48,3,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"BROWNIES , (R)",0.0,21.0,4710621.62,ORD-000048,48,4,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,CHIMNEY THE ORIGINAL,1191891.89,21.0,4710621.62,ORD-000048,48,5,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,CONUT BOSTON CHEESECAKE,924378.38,21.0,4710621.62,ORD-000048,48,6,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,CONUT THE ONE,893918.92,21.0,4710621.62,ORD-000048,48,7,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,CONUT TRIPLE CHOCOLATE,924378.38,21.0,4710621.62,ORD-000048,48,8,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"CRUSHED LOTUS , (R)",0.0,21.0,4710621.62,ORD-000048,48,9,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,DELIVERY CHARGE,238378.38,21.0,4710621.62,ORD-000048,48,10,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,ICE CREAM ON THE SIDE,0.0,21.0,4710621.62,ORD-000048,48,11,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"LOTUS SAUCE , (R)",0.0,21.0,4710621.62,ORD-000048,48,12,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,LOTUS SPREAD CHIMNEY.,0.0,21.0,4710621.62,ORD-000048,48,13,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,LOTUS SPREAD CONUT.,0.0,21.0,4710621.62,ORD-000048,48,14,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,NO SPREAD..,0.0,21.0,4710621.62,ORD-000048,48,15,30-Jan-26,01-Jan-2026,30-Jan-2026,20/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,NUTELLA SAUCE . (R),0.0,21.0,4710621.62,ORD-000048,48,16,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,RASPBERRIES (P),119189.19,21.0,4710621.62,ORD-000048,48,17,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,RASPBERRIES.,238378.38,21.0,4710621.62,ORD-000048,48,18,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,STRAWBERRIES (R),90054.05,21.0,4710621.62,ORD-000048,48,19,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,"STRAWBERRY,(R)",0.0,21.0,4710621.62,ORD-000048,48,20,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0152,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.0,21.0,4710621.62,ORD-000048,48,21,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,CHIMNEY THE ONE,1251486.48,9.0,2741351.34,ORD-000049,49,1,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,CHIMNEY THE ONE,1251486.48,9.0,2741351.34,ORD-000049,49,2,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,DELIVERY CHARGE,238378.38,9.0,2741351.34,ORD-000049,49,3,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,NO TOPPINGS,0.0,9.0,2741351.34,ORD-000049,49,4,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,NO TOPPINGS,0.0,9.0,2741351.34,ORD-000049,49,5,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,NO TOPPINGS,0.0,9.0,2741351.34,ORD-000049,49,6,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,NUTELLA SPREAD CHIMNEY.,0.0,9.0,2741351.34,ORD-000049,49,7,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,NUTELLA SPREAD CHIMNEY.,0.0,9.0,2741351.34,ORD-000049,49,8,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0153,1.0,"STRAWBERRY,(R)",0.0,9.0,2741351.34,ORD-000049,49,9,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,"CARAMEL SAUCE ,(R)",0.0,10.0,1877891.9,ORD-000050,50,1,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,"CRUSHED LOTUS,(R)",0.0,10.0,1877891.9,ORD-000050,50,2,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,DELIVERY CHARGE,238378.38,10.0,1877891.9,ORD-000050,50,3,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,MINI BOSTON CHEESECAKE,536351.34,10.0,1877891.9,ORD-000050,50,4,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,MINI THE ONE,507216.22,10.0,1877891.9,ORD-000050,50,5,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,NO SPREAD .,0.0,10.0,1877891.9,ORD-000050,50,6,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,NUTELLA SPREAD MINI.,0.0,10.0,1877891.9,ORD-000050,50,7,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,STRAWBERRY .(R),0.0,10.0,1877891.9,ORD-000050,50,8,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,STRAWBERRY .(R),0.0,10.0,1877891.9,ORD-000050,50,9,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0154,1.0,TIRAMISU MINI CONUT,595945.95,10.0,1877891.9,ORD-000050,50,10,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0155,1.0,"CARAMEL SAUCE , (R)",0.0,5.0,1132297.3,ORD-000051,51,1,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0155,1.0,CONUT THE ONE,893918.92,5.0,1132297.3,ORD-000051,51,2,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0155,1.0,DELIVERY CHARGE,238378.38,5.0,1132297.3,ORD-000051,51,3,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0155,1.0,NUTELLA SPREAD CONUT.,0.0,5.0,1132297.3,ORD-000051,51,4,30-Jan-26,01-Jan-2026,30-Jan-2026,21/63,REP_S_00502.csv
Conut Jnah,Person_0155,1.0,"STRAWBERRY , (R)",0.0,5.0,1132297.3,ORD-000051,51,5,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,1.0,"CARAMEL SAUCE , (R)",0.0,0.0,0.0,ORD-000052,52,1,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,-1.0,"CARAMEL SAUCE , (R)",0.0,0.0,0.0,ORD-000052,52,2,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,-1.0,CONUT BERRY MIX,-893918.92,0.0,0.0,ORD-000052,52,3,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,1.0,CONUT BERRY MIX,893918.92,0.0,0.0,ORD-000052,52,4,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,1.0,DELIVERY CHARGE,238378.38,0.0,0.0,ORD-000052,52,5,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,-1.0,DELIVERY CHARGE,-238378.38,0.0,0.0,ORD-000052,52,6,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,-1.0,NUTELLA SAUCE . (R),0.0,0.0,0.0,ORD-000052,52,7,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,1.0,NUTELLA SAUCE . (R),0.0,0.0,0.0,ORD-000052,52,8,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,1.0,NUTELLA SPREAD CONUT.,0.0,0.0,0.0,ORD-000052,52,9,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0156,-1.0,NUTELLA SPREAD CONUT.,0.0,0.0,0.0,ORD-000052,52,10,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
Conut Jnah,Person_0157,1.0,BLUEBERRIES.,238378.38,9.0,2324189.17,ORD-000053,53,1,30-Jan-26,01-Jan-2026,30-Jan-2026,22/63,REP_S_00502.csv
